TU_ID	Gene_name	Start	End	Strand	Expression	Gene_description
2090	gatR_2	2174654	2174992	-	100	gatR_2
2091	rtcR	4081672	4083270	-	100	rtcR
2092	rplL	3456878	3457243	-	100	rplL
2093	allR	532235	533050	+	100	allR
2094	yjcS	4309213	4311198	-	100	yjcS
2095	fliDST	2007131	2009337	+	100	fliDST
2096	yhiL	4007079	4008317	+	100	yhiL
2097	yffB-dapE-ypfN	2591025	2592740	+	100	yffB-dapE-ypfN
2098	hypF	2834951	2837203	-	100	hypF
2099	dcd	2144893	2145474	-	100	dcd
2100	trkA	4203644	4205020	-	100	trkA
2101	yehS	2216182	2216652	-	100	yehS
2102	mnmA	1195366	1196472	-	100	mnmA
2103	yfcD	2425202	2425744	-	100	yfcD
2104	hda	2617853	2618554	-	100	hda
2105	folX-yfcH	2427893	2429169	+	100	folX-yfcH
2106	fumE-yggC	3073754	3074973	-	100	fumE-yggC
2107	tsaB-yeaY	1892787	1894103	-	100	tsaB-yeaY
2108	yfhL	2699441	2699701	+	100	yfhL
2109	deoR	883520	884278	-	100	deoR
2110	yacG	111649	111846	-	100	yacG
2111	ydeQ	1589656	1590570	-	100	ydeQ
2112	yfcE	2425802	2426356	-	100	yfcE
2113	aspU	228928	229004	+	100	aspU
2114	pgsA	1995528	1996076	-	100	pgsA
2115	pdxY	1717862	1718725	-	100	pdxY
2116	yhfK	4152645	4154747	-	100	yhfK
2117	insN-2	4512999	4513265	+	100	insN-2
2118	yegW	2186491	2187237	-	100	yegW
2119	pspE	1372525	1372839	+	100	pspE
2120	yajO	436385	437359	-	100	yajO
2121	nrdG	4465702	4466166	-	100	nrdG
2122	fucR	2939146	2939877	+	100	fucR
2123	aceK	4223308	4225044	+	100	aceK
2124	yadC	149715	150953	-	100	yadC
2125	glxK	541112	542257	+	100	glxK
2126	gcvP	3045904	3048819	-	100	gcvP
2127	rrfG	228756	228875	+	100	rrfG
2128	cysH	2887356	2888090	-	100	cysH
2129	argQ	2817562	2817638	-	100	argQ
2130	cadA	4362270	4364417	-	100	cadA
2131	csgC	1106324	1106656	+	100	csgC
2132	ybjN	894501	894977	+	100	ybjN
2133	dhaM	1250395	1251813	-	100	dhaM
2134	ubiX	2434598	2435194	-	100	ubiX
2135	yjfKLMC	4417104	4419993	+	100	yjfKLMC
2136	yjiXA	4593711	4594881	-	100	yjiXA
2137	rfbACX	2111596	2114278	-	100	rfbACX
2138	rrlH-rrfH	225759	228875	+	100	rrlH-rrfH
2139	waaZU	3841341	3843298	+	100	waaZU
2140	rrlB-rrfB	3466000	3469162	-	100	rrlB-rrfB
2141	rrlB-rrfB	3465841	3469162	-	100	rrlB-rrfB
2142	caiCDE	34781	37824	-	100	caiCDE
2143	rrlE-rrfE	4214755	4217871	+	100	rrlE-rrfE
2144	nuoMN	2395797	2398833	-	100	nuoMN
2145	mreCD	3399364	3400955	-	100	mreCD
2146	rrlA-rrfA	3597167	3600284	-	100	rrlA-rrfA
2147	ykfGH-yafW-ykfI	262552	263956	-	100	ykfGH-yafW-ykfI
2148	glcBA	3119375	3123583	-	100	glcBA
2149	deoABD	4624031	4627404	+	100	deoABD
2150	menDHBCE	2379440	2385051	-	100	menDHBCE
2151	yaiA-aroM	406203	407329	+	100	yaiA-aroM
2152	alsBACE	4313583	4317842	-	100	alsBACE
2153	tyrV-tpr	1289708	1290027	-	100	tyrV-tpr
2154	pspBCDE	1371637	1372839	+	100	pspBCDE
2155	tdcBCDEFG	3258063	3262255	-	100	tdcBCDEFG
2156	phnLMNOP	4320144	4323695	-	100	phnLMNOP
2157	yjiT	4578216	4579733	+	100	yjiT
2158	glnW-metU-glnVX	697936	698374	-	100	glnW-metU-glnVX
2159	yafU	238746	239084	-	100	yafU
2160	yehR	2215681	2216142	+	100	yehR
2161	ydeO	1585762	1586523	-	100	ydeO
2162	yiaA	3914176	3914613	+	100	yiaA
2163	yccE	1065580	1066836	+	100	yccE
2164	yrdA	4211748	4212302	-	100	yrdA
2165	yjhIHG	4527929	4531605	-	100	yjhIHG
2166	ypjM_1M_2	2772614	2772936	-	100	ypjM_1M_2
2167	yrfG-hslR	4111789	4112869	-	100	yrfG-hslR
2168	yibA	3874358	3875200	-	100	yibA
2169	casDE12	2878347	2880826	-	100	casDE12
2170	osmF-yehYXW	2220201	2223937	-	100	osmF-yehYXW
2171	hspQ	1029948	1030265	-	100	hspQ
2172	hfq-hflXKC	4406090	4410106	+	100	hfq-hflXKC
2173	tsaE-amiB-mutL-miaA-hfq-hflXKC	4401387	4410106	+	100	tsaE-amiB-mutL-miaA-hfq-hflXKC
